ID,Name,Link,UserName,Type,NumberTrack,Duration,DateCreate,Like,Repost,TrackIds
335,Country,/kansasprincess12/sets/country,Kansasprincess12,None,4,12:23,2013-11-19T04:11:54.000Z,12,3,https://soundcloud.com/phivestarr-1/moonshine-bandits-full;https://soundcloud.com/moonshinebandits/get-loose-featuring-derrty-d;https://soundcloud.com/blakeshelton/sure-be-cool-if-you-did;https://soundcloud.com/moonshinebandits/for-the-outlawz-featuring-colt
336,country,/jessica-muncy-654640730/sets/country,Jessica Muncy,None,85,53:32,2020-07-24T16:20:08.000Z,4,0,https://soundcloud.com/kristenwendt/mamas-broken-heart-by-miranda-lambert;https://soundcloud.com/mirandalambert/somethin-bad-duet-with-carrie;https://soundcloud.com/mirandalambert/tin-man;https://soundcloud.com/mirandalambert/gunpowder-lead
337,Country,/kelly-amann-1/sets/country,Kelly 317,None,0,0,2013-09-21T21:23:50.000Z,0,0,
338,country,/mechelle-schmidt-morgan/sets/country-1,Mechelle Schmidt-Morgan,None,490,29:50:23,2017-08-18T01:22:58.000Z,38,2,https://soundcloud.com/official-luke-bryan/country-girl-shake-it-for-me;https://soundcloud.com/official-luke-bryan/drink-a-beer;https://soundcloud.com/official-luke-bryan/drunk-on-you;https://soundcloud.com/official-luke-bryan/huntin-fishin-and-lovin-every
339,Country,/stephen-flaiz/sets/country,Stephen Flaiz,None,304,43:49,2017-04-01T05:49:22.000Z,34,3,https://soundcloud.com/official-luke-bryan/heres-to-the-farmer;https://soundcloud.com/chrislaneband/lets-ride;https://soundcloud.com/stephenbushee123456789/jj-lawhorn-sittin-on-a;https://soundcloud.com/connor-bartling/luke-kaufman-brsob
340,country,/basedjr/sets/country,BasedJR,None,171,30:55,2021-10-24T09:06:29.000Z,0,0,https://soundcloud.com/dustinlynch/small-town-boy;https://soundcloud.com/jon-pardi-music/dirt-on-my-boots;https://soundcloud.com/kane-brown-music/weekend;https://soundcloud.com/jordandavisofficial/selfish
341,Country,/user-922351039/sets/country,Fred,None,360,52:49,2019-03-28T19:57:18.000Z,14,2,https://soundcloud.com/george-strait-music/troubadour-album-version;https://soundcloud.com/george-strait-music/cowboys-like-us;https://soundcloud.com/george-strait-music/shell-leave-you-with-a-smile-3;https://soundcloud.com/george-strait-music/the-chair-1
342,Country,/cersten-peters/sets/country,Cersten Peters,None,561,23:28,2017-03-08T17:04:15.000Z,15,2,https://soundcloud.com/wes-mack/the-way-you-let-me-down;https://soundcloud.com/grangersmith/if-the-boot-fits-1;https://soundcloud.com/deanbrody/01-people-know-you-by-your;https://soundcloud.com/mirandalambert/we-should-be-friends
343,Country,/courtney-nicole-32/sets/country,Courtney Nicole 27,None,0,0,2013-12-19T00:07:08.000Z,2,0,
344,Country,/user-280826487/sets/country,jmetz5398,None,422,34:28,2021-02-14T19:36:15.000Z,3,0,https://soundcloud.com/official-luke-bryan/kick-the-dust-up;https://soundcloud.com/sam-hunt-official/sam-hunt-house-party;https://soundcloud.com/zacbrownband/loving-you-easy;https://soundcloud.com/canaan-smith-music/love-you-like-that
345,Country,/user-756120577/sets/country,Bri,None,224,37:37,2021-10-25T17:26:52.000Z,0,0,https://soundcloud.com/brantleygilbertofficial/kick-it-in-the-sticks;https://soundcloud.com/tobykeithmusic/shouldve-been-a-cowboy-album;https://soundcloud.com/chris-janson-official/fix-a-drink;https://soundcloud.com/tobykeithmusic/whos-that-man-radio-edit
346,Country,/andrew-milstein/sets/country,Andrew Milstein,country ,436,15:52,2016-05-09T21:06:57.000Z,11,0,https://soundcloud.com/zacbrownband/castaway;https://soundcloud.com/zacbrownband/homegrown;https://soundcloud.com/zacbrownband/beautiful-drug;https://soundcloud.com/zacbrownband/goodbye-in-her-eyes-1
347,Country,/brice-gibbs/sets/country,Brice Gibbs,None,498,31:52,2019-10-22T03:31:15.000Z,8,1,https://soundcloud.com/littletexas/little-texas-what-might-have;https://soundcloud.com/george-strait-music/texas-album-version;https://soundcloud.com/tracylawrenceofficial/i-see-it-now-1;https://soundcloud.com/littletexas/southern-grace
348,Country,/muzik-aficionado/sets/country,🎶MUZiK AF!C!ONADO🎶,None,479,1:01:30,2014-05-17T19:48:20.000Z,3,0,https://soundcloud.com/dixiechicks/you-were-mine;https://soundcloud.com/jonwolfecountry/if-shes-looking-for-love;https://soundcloud.com/dixiechicks/bitter-end;https://soundcloud.com/dixiechicks/easy-silence
349,country,/seth-jordan-7/sets/country,Seth Jordan,None,341,56:53,2021-02-05T09:20:47.000Z,1,0,https://soundcloud.com/randy-travis/three-wooden-crosses-1;https://soundcloud.com/randy-travis/sweet-by-and-by;https://soundcloud.com/randy-travis/the-unclouded-day;https://soundcloud.com/randy-travis/peace-in-the-valley
350,Country,/claire-nelson-511199271/sets/country,ClaireN,None,337,1:00:02,2019-08-22T17:55:54.000Z,25,2,https://soundcloud.com/carrieunderwoodofficial/wasted-1;https://soundcloud.com/carrieunderwoodofficial/dont-forget-to-remember-me;https://soundcloud.com/carrieunderwoodofficial/some-hearts;https://soundcloud.com/carrieunderwoodofficial/jesus-take-the-wheel-1
351,Country,/user-196591273/sets/country,User 196591273,None,312,41:57,2017-01-19T08:04:19.000Z,18,1,https://soundcloud.com/georgejonesofficial/tennessee-whiskey;https://soundcloud.com/herb-music/give-me-back-my-hometown;https://soundcloud.com/blakeshelton/goodbye-time-1;https://soundcloud.com/kb-premier/dont-go-city-on-me
352,country,/megss44/sets/country,megss44,None,1,30:50,2013-10-24T04:22:51.000Z,0,0,
353,country,/bhguidry24/sets/country,bhguidry24,None,8,25:52,2013-10-31T16:27:25.000Z,4,1,https://soundcloud.com/kipmoore/crazy-one-more-time;https://soundcloud.com/eastoncorbin/all-over-the-road;https://soundcloud.com/eastoncorbin/dance-real-slow;https://soundcloud.com/drive35-productions/mine-would-be-you-cover-in-the
354,country,/user-307747320/sets/country,des,None,109,53:34,2016-07-10T01:31:53.000Z,199,28,https://soundcloud.com/official-luke-bryan/home-alone-tonight;https://soundcloud.com/djjkrisp/play-it-again-krispy-country;https://soundcloud.com/drugstorecowboy-1/drink-a-beer-luke-bryan;https://soundcloud.com/drugstorecowboy-1/roller-coaster-luke-bryan
355,Country,/user884969356/sets/country,user884969356,None,65,3:35:33,2014-02-03T00:57:51.000Z,416,74,
356,country,/user-498113729/sets/country,Sammie Nicole Whitley,None,500,27:51:49,2020-01-01T21:33:04.000Z,0,0,https://soundcloud.com/djjkrisp/play-it-again-krispy-country;https://soundcloud.com/drugstorecowboy-1/play-it-again-luke-bryan-take3;https://soundcloud.com/mylek-productions/jason-aldean-ft-luke-bryan-1;https://soundcloud.com/xksimpley/luke-bryan-crash-my-party-cma-music-fest-2013
357,Country,/trevor-bruneau/sets/country,Trevor Bruneau,None,495,43:03,2016-01-29T03:51:21.000Z,4,0,https://soundcloud.com/thirtytigers/chase-rice-ready-set-roll-1;https://soundcloud.com/williamichaelmorgan/i-met-a-girl;https://soundcloud.com/chris-janson-official/buy-me-a-boat;https://soundcloud.com/blakeshelton/boys-round-here-feat-pistol-annies
358,Country,/ulises-olivares-783673249/sets/country,ulises olivares,None,295,40:55,2019-01-09T09:39:09.000Z,13,1,https://soundcloud.com/favre94/one-hell-of-an-amen;https://soundcloud.com/earldibblesjr/the-country-boy-song;https://soundcloud.com/blakeshelton/the-more-i-drink-1;https://soundcloud.com/moonshinebandits/for-the-outlawz-featuring-colt
359,Country,/hotrodracing96/sets/country,Hotrodracing96,None,3,51:36,2013-12-03T14:36:28.000Z,2,0,https://soundcloud.com/eric-paslay/friday-night
360,Country,/chase-huggins-160331872/sets/country,Chase Huggins,None,283,31:43:07,2015-11-17T22:29:05.000Z,6,0,https://soundcloud.com/chris-janson-official/buy-me-a-boat
361,Country,/garrett-melton/sets/country,Garrett Melton 1,None,2,41:53,2013-12-30T01:48:22.000Z,0,1,https://soundcloud.com/ladyaband/need-you-now;https://soundcloud.com/dchristianh/kacey-musgraves-merry-go-round
362,country,/elizabeth-thompson-508637814/sets/country,Elizabeth Thompson,None,79,58:54,2016-08-28T04:53:14.000Z,56,2,https://soundcloud.com/maddieandtaeofficial/shut-up-and-fish;https://soundcloud.com/mirandalambert/heart-like-mine;https://soundcloud.com/mirandalambert/only-prettier;https://soundcloud.com/mirandalambert/roots-and-wings
363,country,/erin-donovan-21212351/sets/country,Erin Donovan,None,474,35:47,2020-06-29T02:41:35.000Z,1,0,https://soundcloud.com/xksimpley/thomas-rhett-die-a-happymanliveatthe-lounge;https://soundcloud.com/sam-hunt-official/sam-hunt-make-you-miss-me;https://soundcloud.com/eric-paslay/friday-night;https://soundcloud.com/brooks-dunn-official/red-dirt-road
364,Country,/user635048635/sets/country,user635048635,None,5,16:37,2013-11-13T00:22:47.000Z,0,0,https://soundcloud.com/chaserice/chase-rice-ready-set-roll;https://soundcloud.com/eastoncorbin/all-over-the-road;https://soundcloud.com/ericchurch/homeboy;https://soundcloud.com/johnny-cash2/alan-jackson-merle-and-george
365,country,/ryan-notch/sets/country,Ryan Notch,None,455,31:00,2016-03-12T00:45:31.000Z,16,1,https://soundcloud.com/kb-premier/hit-the-gas;https://soundcloud.com/cole-swindell/you-should-be-here;https://soundcloud.com/djviper850/dj-viper-remix-cole-swindell-hope-you-get-lonely-tonight;https://soundcloud.com/cole-swindell/dangerous-after-dark
366,Country,/mariel-horn/sets/country,Mariel Horn,None,494,30:08,2021-01-01T23:14:11.000Z,3,0,https://soundcloud.com/cole-swindell/let-me-see-ya-girl;https://soundcloud.com/hunterhayesofficial/21a;https://soundcloud.com/janakramer/i-got-the-boy;https://soundcloud.com/danandshay/party-girl-1
367,Country,/kuuu29/sets/country,Kuuu29,None,0,0,2013-12-08T07:39:15.000Z,0,0,
368,country,/user-849469942/sets/country,Haunya,None,279,17:23:17,2018-02-12T23:22:45.000Z,30,0,https://soundcloud.com/sam-hunt-official/body-like-a-back-road;https://soundcloud.com/sam-hunt-official/sam-hunt-break-up-in-a-small;https://soundcloud.com/djjkrisp/sam-hunt-take-your-time-j-krisp-redrum;https://soundcloud.com/sam-hunt-official/sam-hunt-single-for-the-summer
369,Country,/katie-frost-97611757/sets/country,katiesf91,None,493,29:06:22,2019-12-23T08:47:06.000Z,0,0,https://soundcloud.com/eastoncorbin/a-girl-like-you;https://soundcloud.com/user-563856625/kane-brown-what-ifs-sam-hunt;https://soundcloud.com/radioengjeff/thomas-rhett-unforgetable-live;https://soundcloud.com/amberwhiteheadmusic/marry-me-thomas-rhett-girl-version-cover-by-amber-whitehead
370,Country,/user-46107725/sets/country-2,User 46107725,None,444,27:03:18,2018-09-26T17:50:27.000Z,4,0,https://soundcloud.com/luke-combs/these-four-walls;https://soundcloud.com/keith_urban/01-somewhere-in-my-car;https://soundcloud.com/keith_urban/we-were-us-album-version;https://soundcloud.com/official-luke-bryan/strip-it-down
371,Country,/linda-pipes/sets/country,Linda Pipes,None,185,14:20:36,2013-12-17T18:33:51.000Z,482,276,https://soundcloud.com/joshaddair/my-kinda-country;https://soundcloud.com/ladyaband/american-honey;https://soundcloud.com/floridageorgialine/06-backwoods-beauty-queen
372,Country,/user-512790511/sets/country,Colby & Allie,Country,451,34:44,2017-02-21T17:20:27.000Z,42,4,https://soundcloud.com/danandshay/from-the-ground-up;https://soundcloud.com/sam-hunt-official/sam-hunt-break-up-in-a-small;https://soundcloud.com/brantleygilbertofficial/the-weekend;https://soundcloud.com/ericchurch/homeboy
373,Country,/user557433364/sets/country,user557433364,None,8,31:22,2013-12-09T04:56:59.000Z,0,0,https://soundcloud.com/sugar-hill-records/blue-skies-uncle-kracker;https://soundcloud.com/ladyaband/need-you-now;https://soundcloud.com/ladyaband/american-honey;https://soundcloud.com/dixiechicks/goodbye-earl
374,Country,/ondanaquera/sets/country-530718583,Onda Naquera,None,485,50:53,2019-12-13T19:30:42.000Z,1,0,https://soundcloud.com/alanjacksonofficial/gone-country;https://soundcloud.com/brooks-dunn-official/aint-nothing-bout-you;https://soundcloud.com/brooks-dunn-official/boot-scootin-boogie-1;https://soundcloud.com/alanjacksonofficial/country-boy
375,:)Country,/mary-ellen-bredwick/sets/country,Mary Ellen Bredwick,None,483,29:42:58,2017-04-19T17:18:16.000Z,7,1,https://soundcloud.com/kenny_chesney/setting-the-world-on-fire-1;https://soundcloud.com/keith_urban/blue-aint-your-color;https://soundcloud.com/ronniedunnofficial/damn-drunk;https://soundcloud.com/vicrut/with-you-i-am-cody-johnson
376,country,/kamie-harbaugh/sets/country,Kamie Harbaugh,None,45,2:49:13,2017-06-23T02:46:50.000Z,16,0,https://soundcloud.com/mirandalambert/pink-sunglasses;https://soundcloud.com/mirandalambert/smoking-jacket;https://soundcloud.com/mirandalambert/ive-got-wheels;https://soundcloud.com/mirandalambert/runnin-just-in-case
377,country,/user-895677372/sets/country,User 895677372,None,317,26:29:18,2015-09-11T19:37:20.000Z,7,1,https://soundcloud.com/joey-swass/hard-to-love
378,country,/user-93579375-483819242/sets/country,User 93579375,None,349,41:02,2021-10-17T16:28:24.000Z,0,0,https://soundcloud.com/coltfordofficial/4-lane-gone;https://soundcloud.com/lukecombs/when-it-rains-it-pours;https://soundcloud.com/sam-hunt-official/sam-hunt-house-party;https://soundcloud.com/alanjacksonofficial/its-five-o-clock-somewhere
379,Country,/user-324633449/sets/country,User 324633449,None,374,24:13:37,2018-02-27T22:16:20.000Z,10,1,https://soundcloud.com/flagaline/h-o-l-y;https://soundcloud.com/olddominionofficial/break-up-with-him;https://soundcloud.com/rascalflattsofficial/easy;https://soundcloud.com/kane-brown-music/used-to-love-you-sober
380,Country,/anieliger/sets/country,DanielTiger,None,491,44:00,2017-04-14T18:46:36.000Z,5,0,https://soundcloud.com/olddominionofficial/snapback;https://soundcloud.com/olddominionofficial/nowhere-fast;https://soundcloud.com/olddominionofficial/song-for-another-time;https://soundcloud.com/olddominionofficial/crazy-beautiful-sexy
381,country,/user-506703546/sets/country,User 506703546,None,461,29:35:58,2017-02-28T19:36:16.000Z,2,0,https://soundcloud.com/official-luke-bryan/strip-it-down;https://soundcloud.com/official-luke-bryan/home-alone-tonight;https://soundcloud.com/official-luke-bryan/move;https://soundcloud.com/official-luke-bryan/way-way-back
382,country,/dwaynenothing-smith/sets/country,Dwaynenothing Smith,None,465,33:10:26,2017-06-06T02:43:51.000Z,2,0,https://soundcloud.com/brantleygilbertofficial/bottoms-up-1;https://soundcloud.com/drugstorecowboy-1/cold-one-eric-church;https://soundcloud.com/josiahdm/02-drink-in-my-hand-eric;https://soundcloud.com/jon-bugden/creepin-by-eric-church
383,Country,/jacob-reindl/sets/country,RH!NO,None,172,10:24:21,2021-10-28T01:37:36.000Z,0,0,https://soundcloud.com/chris_young_music/aw-naw-1;https://soundcloud.com/jerrodniemannofficial/drink-to-that-all-night;https://soundcloud.com/official-luke-bryan/thats-my-kind-of-night-album;https://soundcloud.com/tyler_farr/whiskey-in-my-water-2
384,Country,/pedro-s-ry/sets/country,Pedro Séry,None,141,13:12:25,2015-11-15T12:41:41.000Z,20,8,https://soundcloud.com/janakramer/i-got-the-boy;https://soundcloud.com/michaelray/kiss-you-in-the-morning;https://soundcloud.com/chris-janson-official/buy-me-a-boat;https://soundcloud.com/cole-swindell/let-me-see-ya-girl
385,Country,/brock-schreiner/sets/country-1,Brock Schreiner,None,289,17:30:00,2021-10-31T07:37:51.000Z,1,0,https://soundcloud.com/lanco-music/american-love-story;https://soundcloud.com/lukecombs/when-it-rains-it-pours;https://soundcloud.com/lukecombs/hurricane;https://soundcloud.com/brandonlay/speakers-bleachers-and
386,Country,/haleyyannxox/sets/girls-rule,haleyyannxox,None,438,26:43:00,2017-04-28T19:55:22.000Z,4,0,https://soundcloud.com/brandyclark/crazy-women;https://soundcloud.com/brandyclark/get-high;https://soundcloud.com/brandyclark/stripes;https://soundcloud.com/brandyclark/take-a-little-pill
387,Country,/dallas-whitmore-662015974/sets/country,Dallas Whitmore,None,327,19:47:02,2021-10-31T18:57:23.000Z,0,0,https://soundcloud.com/clay-walker-official/she-wont-be-lonely-long;https://soundcloud.com/nedledoux/this-cowboys-hat-feat-chase;https://soundcloud.com/morgan-wallen/wasted-on-you;https://soundcloud.com/comethazine/nonsense
388,country,/chrystal-lynn-cole/sets/country,Chrystal Lynn Cole,None,470,29:00:32,2018-03-25T02:08:21.000Z,5,1,https://soundcloud.com/dixiechicks/cowboy-take-me-away-1;https://soundcloud.com/trishayearwood/shes-in-love-with-the-boy;https://soundcloud.com/kelliepickler/red-high-heels;https://soundcloud.com/kelliepickler/best-days-of-your-life
389,Country,/ryan-alcott-2/sets/country,Ryan Alcott,None,427,29:10:56,2016-06-15T16:37:13.000Z,2,0,https://soundcloud.com/ericchurch/homeboy;https://soundcloud.com/scottrek-144/tim-mcgraw-shotgun-rider;https://soundcloud.com/aprilflowers98/tim-mcgraw-bbq-stain
390,country,/candi-abel-852877243/sets/country-1,Candi Abel,None,209,1:16:23,2018-01-08T11:45:45.000Z,1,0,https://soundcloud.com/cleopatra-recs/twisted-sister-i-wanna-rock;https://soundcloud.com/onesicklizard/gimme-all-your-lovin-02;https://soundcloud.com/user7189981/wanted-dead-or-alive-bon-jovi;https://soundcloud.com/sabinandrei87/bon-jovi-hallelujah
391,country,/karlee-ford/sets/country,Karlee Ford,None,244,15:09:28,2016-04-04T06:53:59.000Z,172,33,https://soundcloud.com/mandabear/14-my-next-thirty-years;https://soundcloud.com/juniorsoprano/tim-mcgraw-indian-outlaw;https://soundcloud.com/mirandalambert/smokin-and-drinkin-feat-little;https://soundcloud.com/mirandalambert/somethin-bad-duet-with-carrie
392,country,/lightning7477/sets/country,Lightning7477,None,500,29:31:06,2020-05-21T21:10:21.000Z,1,0,https://soundcloud.com/flagaline/stay-album-version;https://soundcloud.com/bobbybrush/kneedeep;https://soundcloud.com/zacbrownband/beautiful-drug;https://soundcloud.com/official-luke-bryan/i-dont-want-this-night-to-end
393,Country,/josh-wheeler-584922620/sets/country,Josh Wheeler,None,457,1:01:45,2017-12-05T09:26:01.000Z,10,0,https://soundcloud.com/josh-turner-music/firecracker;https://soundcloud.com/josh-turner-music/why-dont-we-just-dance-album;https://soundcloud.com/josh-turner-music/i-wouldnt-be-a-man-album;https://soundcloud.com/josh-turner-music/long-black-train-album-version
394,Country,/reese-anderson-179015393/sets/country,Reese Anderson,None,428,1:09:27,2018-01-19T15:54:05.000Z,8,0,https://soundcloud.com/alanjacksonofficial/drive-for-daddy-gene;https://soundcloud.com/alanjacksonofficial/chattahoochee;https://soundcloud.com/alanjacksonofficial/where-i-come-from;https://soundcloud.com/alanjacksonofficial/its-five-o-clock-somewhere
395,Country ?,/coreypreston89/sets/country,coreypreston89,None,0,0,2013-11-11T04:50:32.000Z,2,0,
396,Country,/blackwolf-hd/sets/country,DUST-PAN,None,500,30:32:35,2020-02-23T22:43:00.000Z,1,0,https://soundcloud.com/brothers-osborne/shoot-me-straight-1;https://soundcloud.com/chris-stapleton-music/nobody-to-blame;https://soundcloud.com/big_rich/save-a-horse-ride-a-cowboy;https://soundcloud.com/blakeshelton/gods-country
397,Country,/superstardjsyko/sets/country,superstardjsyko,None,356,36:38,2021-10-23T16:28:51.000Z,0,0,https://soundcloud.com/official-luke-bryan/strip-it-down;https://soundcloud.com/finally-free/nothing-on-me-chris-knight;https://soundcloud.com/jasonbolandandthestragglers/somewhere-down-in-texas;https://soundcloud.com/jonwolfecountry/that-girl-in-texas
